Baslik,Bellek,Disk.HDD,Disk.SSD,Ekran Boyutu,Fiyat,Foto,Islemci,Isletim Sistemi,Link,Marka,Model,Puan,Site
"Acer Aspire 3 A315-23 NX.HVTEY.00B R5-3500U 8 GB 256 GB SSD 15.6"" Linux Dizüstü Bilgisayar",8 GB,Yok,256 GB,"15,6 inç",7.949,https://n11scdn.akamaized.net/a1/602_857/14/89/00/42/IMG-259671010987191261.jpg,Amd Ryzen 5 3500U,Linux,https://www.n11.com/urun/acer-aspire-3-a315-23-nxhvtey00b-r5-3500u-8-gb-256-gb-ssd-156-linux-dizustu-bilgisayar-1735107?magaza=exen,Acer,NX.HVTEY.00B,"5,0",N11
"Acer Nitro 5 AN515-45 NH.QBBEY.003 R5-5600H 16 GB 512 GB SSD RTX3050Ti 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,512 GB,"15,6 inç",19.049,https://n11scdn.akamaized.net/a1/602_857/08/83/06/00/IMG-4504615578020695394.jpg,Amd Ryzen 5 5600H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an515-45-nhqbbey003-r5-5600h-16-gb-512-gb-ssd-rtx3050ti-156-dos-dizustu-bilgisayar-18597760?magaza=teknoryabilisim,Acer,NH.QBBEY.003,"5,0",N11
"Acer One 14 Z3-471 AMD A6-7350B 4 GB RAM 1 TB HDD 14"" W10H Dizüstü Bilgisayar",4 GB,Yok,1 TB,14 inç,4.999,https://n11scdn.akamaized.net/a1/602_857/15/75/57/54/46829198.jpg,Amd Pro A6 7350B,Windows 10 Home,https://www.n11.com/urun/acer-one-14-z3-471-amd-a6-7350b-4-gb-ram-1-tb-hdd-14-w10h-dizustu-bilgisayar-1776770?magaza=trendstore034,Acer,One 14 Z3-471,"3,0",N11
"Acer Aspire 5 A514-54 NX.A27EY.001 i5-1135G7 8 GB 256 GB SSD 14"" W11H FHD Dizüstü Bilgisayar",8 GB,Yok,256 GB,14 inç,10.199,https://n11scdn.akamaized.net/a1/602_857/12/52/58/95/IMG-9050727153146957462.png,Intel i5 1135G7,Windows 11 Home,https://www.n11.com/urun/acer-aspire-5-a514-54-nxa27ey001-i5-1135g7-8-gb-256-gb-ssd-14-w11h-fhd-dizustu-bilgisayar-17722715?magaza=teknosepeti,Acer,NX.A27EY.001,"4,5",N11
"Acer Aspire 7 A715-42G NH.QBFEY.007 R5-5500U 8 GB 256 GB SSD GTX1650 144 Hz 15.6"" Dos FHD Dizüstü Bilgisayar",8 GB,Yok,256 GB,"15,6 inç",13.992,https://n11scdn.akamaized.net/a1/602_857/08/47/25/80/IMG-8531531088078931569.jpg,Amd Ryzen 5 5500U,FreeDos,https://www.n11.com/urun/acer-aspire-7-a715-42g-nhqbfey007-r5-5500u-8-gb-256-gb-ssd-gtx1650-144-hz-156-dos-fhd-dizustu-bilgisayar-7432362?magaza=teknoryabilisim,Acer,NH.QBFEY.007,"0,0",N11
"Acer Nitro 5 AN515-46 NH.QGXEY.003 R7-6800H 16 GB 512 GB SSD RTX3050 15.6"" Dos FHD Dizüstü Bilgisayar",16 GB,Yok,512 GB,"15,6 inç",24.899,https://n11scdn.akamaized.net/a1/602_857/03/28/70/46/IMG-1875997977099087342.jpg,Amd Ryzen 7 6800H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an515-46-nhqgxey003-r7-6800h-16-gb-512-gb-ssd-rtx3050-156-dos-fhd-dizustu-bilgisayar-7431113?magaza=teknoryabilisim,Acer,NH.QGXEY.003,"0,0",N11
"Acer Nitro 5 AN517-41 NH.QAQEY.001 R7-5800H 16 GB 512 GB SSD RTX3050Ti 17.3"" Dos Dizüstü Bilgisayar",16 GB,Yok,512 GB,"17,3 inç",22.799,https://n11scdn.akamaized.net/a1/602_857/07/75/94/20/IMG-5721326484545255802.jpg,Amd Ryzen 7 5800H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an517-41-nhqaqey001-r7-5800h-16-gb-512-gb-ssd-rtx3050ti-173-dos-dizustu-bilgisayar-18597206?magaza=teknoryabilisim,Acer,NH.QAQEY.001,"0,0",N11
"Acer Extensa EX215-54G NX.EGHEY.003 i5-1135G7 8 GB 512 GB SSD 2 GB MX350 15.6"" Dos Dizüstü Bilgisayar",8 GB,Yok,512 GB,"15,6 inç",11.499,https://n11scdn.akamaized.net/a1/602_857/13/16/56/34/IMG-5283997101081507748.jpg,Intel i5 1135G7,FreeDos,https://www.n11.com/urun/acer-extensa-ex215-54g-nxeghey003-i5-1135g7-8-gb-512-gb-ssd-2-gb-mx350-156-dos-dizustu-bilgisayar-21752710?magaza=bozdanteknoloji,Acer,NX.EGHEY.003,"0,0",N11
"Acer Nitro 5 AN517-41 NH.QBGEY.002 R7-5800H 16 GB 512 GB SSD RTX3070 17.3"" Dos Dizüstü Bilgisayar",16 GB,Yok,512 GB,"17,3 inç",30.299,https://n11scdn.akamaized.net/a1/602_857/11/10/07/65/IMG-3251267686529689384.jpg,Amd Ryzen 7 5800H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an517-41-nhqbgey002-r7-5800h-16-gb-512-gb-ssd-rtx3070-173-dos-dizustu-bilgisayar-18597604?magaza=teknoryabilisim,Acer,NH.QBGEY.002,"0,0",N11
"Acer Nitro 5 AN515-45 NH.QBAEY.002 R5-5600H 8 GB 512 GB SSD RTX3050 144 Hz 15.6"" Dos Dizüstü Bilgisayar",8 GB,Yok,512 GB,"15,6 inç",16.299,https://n11scdn.akamaized.net/a1/602_857/08/13/71/63/IMG-360955400667355817.jpg,Amd Ryzen 5 5600H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an515-45-nhqbaey002-r5-5600h-8-gb-512-gb-ssd-rtx3050-144-hz-156-dos-dizustu-bilgisayar-2152318?magaza=teknoryabilisim,Acer,NH.QBAEY.002,"3,0",N11
"Acer Aspire 3 A315-56 NX.HS6EY.001 i3-1005G1 8 GB 256 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",8 GB,Yok,256 GB,"15,6 inç",7.848,https://n11scdn.akamaized.net/a1/602_857/12/73/55/44/IMG-8876313508771322735.png,Intel i3 1005G1,FreeDos,https://www.n11.com/urun/acer-aspire-3-a315-56-nxhs6ey001-i3-1005g1-8-gb-256-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-2186444?magaza=techburada,Acer,NX.HS6EY.001,"5,0",N11
"Acer Nitro AN515-55 NH.Q7JEY.006 i5-10300H 8 GB 512 GB SSD GTX1650Ti 15.6"" Free Dos FHD Dizüstü Bilgisayar",8 GB,Yok,512 GB,"15,6 inç",19.179,https://n11scdn.akamaized.net/a1/602_857/16/03/67/17/IMG-3002400057939594218.jpg,Intel i5 10300H,FreeDos,https://www.n11.com/urun/acer-nitro-an515-55-nhq7jey006-i5-10300h-8-gb-512-gb-ssd-gtx1650ti-156-free-dos-fhd-dizustu-bilgisayar-2105487?magaza=sitem,Acer,Nitro 5 AN515-55,"5,0",N11
"Acer Nitro 5 AN515-45 NH.QBAEY.004 R7-5800H 16 GB 512 GB SSD RTX3050 144Hz 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,512 GB,"15,6 inç",20.999,https://n11scdn.akamaized.net/a1/602_857/03/79/51/48/IMG-5096279270466483815.jpg,Amd Ryzen 7 5800H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an515-45-nhqbaey004-r7-5800h-16-gb-512-gb-ssd-rtx3050-144hz-156-dos-dizustu-bilgisayar-2152263?magaza=teknoryabilisim,Acer,NH.QBAEY.004,"5,0",N11
"Acer TravelMate P2 NX.VPQEY.003A3 i7-1165G7 32 GB 512 GB SSD MX330 14"" W10H FHD Dizüstü Bilgisayar",32 GB,Yok,512 GB,14 inç,18.517,https://n11scdn.akamaized.net/a1/602_857/03/49/21/16/IMG-4157695669612582089.jpg,Intel i7 1165G7,Windows 10 Home,https://www.n11.com/urun/acer-travelmate-p2-nxvpqey003a3-i7-1165g7-32-gb-512-gb-ssd-mx330-14-w10h-fhd-dizustu-bilgisayar-16784113?magaza=teknoraks,Acer,NX.VPQEY.003A3,"5,0",N11
"Acer Nitro 5 AN515-45 NH.QBAEY.003 R5-5600H 16 GB 512 GB SSD RTX3050 144Hz 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,512 GB,"15,6 inç",17.599,https://n11scdn.akamaized.net/a1/602_857/11/24/28/65/IMG-6984012216120073436.jpg,Amd Ryzen 5 5600H,FreeDos,https://www.n11.com/urun/acer-nitro-5-an515-45-nhqbaey003-r5-5600h-16-gb-512-gb-ssd-rtx3050-144hz-156-dos-dizustu-bilgisayar-2152260?magaza=teknoryabilisim,Acer,NH.QBAEY.003,"4,0",N11
"Huawei MateBook D15 i7-1165G7 16 GB 512 GB 15.6"" W11H FHD Dizüstü Bilgisayar",16 GB,Yok,512 GB,"15,6 inç",21.198,https://n11scdn.akamaized.net/a1/602_857/07/78/78/34/IMG-9193492798797639703.jpg,Intel i7 1165G7,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d15-i7-1165g7-16-gb-512-gb-156-w11h-fhd-dizustu-bilgisayar-2764823?magaza=pliples,Huawei,MateBook D15,"5,0",N11
"Huawei MateBook D 16 RolleF-W7651 i7-12700H 16 GB 512 GB 16"" W11H Dizüstü Bilgisayar",16 GB,Yok,512 GB,16 inç,25.622,https://n11scdn.akamaized.net/a1/602_857/08/54/03/52/IMG-5303994057598266682.png,Intel i7 12700H,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d-16-rollef-w7651-i7-12700h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-18540445?magaza=tantech,Huawei,RolleF-W7651,"5,0",N11
Huawei MateBook D16 Harvey-WAP9C Ryzen 5-4600H 8 GB 512 GB W10H Dizüstü Bilgisayar,8 GB,Yok,512 GB,"16,1 inç",17.949,https://n11scdn.akamaized.net/a1/602_857/15/21/41/70/51713301.jpg,Amd Ryzen 5 4600H,Windows 10 Home,https://www.n11.com/urun/huawei-matebook-d16-harvey-wap9c-ryzen-5-4600h-8-gb-512-gb-w10h-dizustu-bilgisayar-1829873?magaza=arcell,Huawei,MateBook D16 Harvey-WAP9C,"5,0",N11
Huawei MateBook D15 i3-1115G4 8 GB 256 GB SSD W11H FHD Dizüstü Bilgisayar,8 GB,Yok,256 GB,"15,6 inç",12.799,https://n11scdn.akamaized.net/a1/602_857/12/39/42/06/IMG-2020072909456187157.png,Intel i3 1115G4,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d15-i3-1115g4-8-gb-256-gb-ssd-w11h-fhd-dizustu-bilgisayar-5204869?magaza=arcell,Huawei,MateBook D15,"5,0",N11
"Huawei MateBook 16 Ryzen 7 5800H 16 GB 512 GB 16"" W11H Dizüstü Bilgisayar",16 GB,Yok,512 GB,16 inç,22.799,https://n11scdn.akamaized.net/a1/602_857/01/98/53/49/IMG-6927255381572819792.png,Amd Ryzen 7 5800H,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-16-ryzen-7-5800h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-4790654?magaza=ant-bilisim-a-s,Huawei,MateBook 16,"5,0",N11
"Huawei MateBook D 16 RolleF-W5651D i5-12450H 16 GB 512 GB 16"" W11H Dizüstü Bilgisayar",16 GB,Yok,512 GB,16 inç,19.499,https://n11scdn.akamaized.net/a1/602_857/08/54/03/52/IMG-5303994057598266682.png,Intel i5 12450H,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d-16-rollef-w5651d-i5-12450h-16-gb-512-gb-16-w11h-dizustu-bilgisayar-18565038?magaza=tantech,Huawei,RolleF-W5651D,"5,0",N11
"Huawei MateBook D 16 RolleF-W5851 i5-12450H 8 GB 512 GB 16"" W11H Dizüstü Bilgisayar",8 GB,Yok,512 GB,16 inç,18.199,https://n11scdn.akamaized.net/a1/602_857/08/54/03/52/IMG-5303994057598266682.png,Intel i5 12450H,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d-16-rollef-w5851-i5-12450h-8-gb-512-gb-16-w11h-dizustu-bilgisayar-18565098?magaza=laptopfirsati,Huawei,RolleF-W5851,"0,0",N11
Huawei MateBook D15 i5-1135G7 8 GB 256 GB SSD W11H Dizüstü Bilgisayar,8 GB,Yok,256 GB,"15,6 inç",13.049,https://n11scdn.akamaized.net/a1/602_857/02/02/20/25/IMG-1861171303779024667.jpg,Intel i5 1135G7,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d15-i5-1135g7-8-gb-256-gb-ssd-w11h-dizustu-bilgisayar-5273598?magaza=c1teknoloji,Huawei,MateBook D15,"5,0",N11
"Huawei MateBook D15 i5-1135G7 8 GB 512 GB 15.6"" W11H FHD Dizüstü Bilgisayar",8 GB,Yok,512 GB,"15,6 inç",14.249,https://n11scdn.akamaized.net/a1/602_857/02/02/20/25/IMG-1861171303779024667.jpg,Intel i5 1135G7,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-d15-i5-1135g7-8-gb-512-gb-156-w11h-fhd-dizustu-bilgisayar-4790661?magaza=centralteknoloji,Huawei,MateBook D15,"5,0",N11
Huawei MateBook D16 Harvey-WAP9D Ryzen 5-4600H 16 GB 512 GB W10H Dizüstü Bilgisayar,16 GB,Yok,512 GB,"16,1 inç",19.08,https://n11scdn.akamaized.net/a1/602_857/15/21/41/70/51713301.jpg,Amd Ryzen 5 4600H,Windows 10 Home,https://www.n11.com/urun/huawei-matebook-d16-harvey-wap9d-ryzen-5-4600h-16-gb-512-gb-w10h-dizustu-bilgisayar-1829938?magaza=enfiyat,Huawei,MateBook D16 Harvey-WAP9D,"5,0",N11
"Huawei MateBook 13 WRT-W19 i5-8265U 8 GB 256 GB SSD13"" W10H Dizüstü Bilgisayar",8 GB,Yok,256 GB,13 inç,18.999,https://n11scdn.akamaized.net/a1/602_857/02/77/49/08/27651228.png,Intel i5 8265U,Windows 10 Home,https://www.n11.com/urun/huawei-matebook-13-wrt-w19-i5-8265u-8-gb-256-gb-ssd13-w10h-dizustu-bilgisayar-1832558?magaza=bvbmarket,Huawei,MateBook 13 WRT-W19,"0,0",N11
"Huawei MateBook 16S CurieF-W7611T i7-12700H 16 GB 1 TB 16"" W11H Dizüstü Bilgisayar",16 GB,Yok,1 TB,16 inç,30.999,https://n11scdn.akamaized.net/a1/602_857/16/20/00/05/IMG-6432403307375553853.jpg,Intel i7 12700H,Windows 11 Home,https://www.n11.com/urun/huawei-matebook-16s-curief-w7611t-i7-12700h-16-gb-1-tb-16-w11h-dizustu-bilgisayar-18566043?magaza=abtech,Huawei,CurieF-W7611T,"0,0",N11
Casper Excalibur G770.1265-BVJ0A-B i7-12650H 16 GB 500 GB NVME SSD 4 GB RTX3050 W11H Dizüstü Bilgisayar,16 GB,Yok,500 GB,"15,6 inç",23.799,https://n11scdn.akamaized.net/a1/602_857/08/68/81/39/IMG-7985272538697546867.jpg,Intel i7 12650H,Windows 11 Home,https://www.n11.com/urun/casper-excalibur-g7701265-bvj0a-b-i7-12650h-16-gb-500-gb-nvme-ssd-4-gb-rtx3050-w11h-dizustu-bilgisayar-10052460?magaza=excalibur,Casper,G770.1265-BVJ0A-B,"5,0",N11
"Casper Nirvana S500.1135-4P00T-G-F i5-1135G7 4 GB 250 GB SSD 15.6"" W11H Dizüstü Bilgisayar",4 GB,Yok,250 GB,"15,6 inç",10.7,https://n11scdn.akamaized.net/a1/602_857/06/21/87/68/IMG-9219570163950861686.jpg,Intel i5 1135G7,Windows 11 Home,https://www.n11.com/urun/casper-nirvana-s5001135-4p00t-g-f-i5-1135g7-4-gb-250-gb-ssd-156-w11h-dizustu-bilgisayar-2519776?magaza=deltabilisimelazig,Casper,S500.1135-4P00T-G-F,"0,0",N11
"Casper Nirvana C350.5005-4C00E i3-5005U 4 GB 120 GB SSD 14"" W10H Dizüstü Bilgisayar",4 GB,Yok,120 GB,14 inç,6.299,https://n11scdn.akamaized.net/a1/602_857/16/14/92/63/IMG-7140264531775063461.jpg,Intel i3 5005U,Windows 10 Home,https://www.n11.com/urun/casper-nirvana-c3505005-4c00e-i3-5005u-4-gb-120-gb-ssd-14-w10h-dizustu-bilgisayar-1634209?magaza=evises,Casper,Nirvana C350.5005-4C00E,"4,5",N11
"Casper Nirvana S500.1135-4P00T-G-F07 i5-1035G1 16 GB 1 TB SSD 15.6"" W11H Dizüstü Bilgisayar",16 GB,Yok,1 TB,"15,6 inç",16.299,https://n11scdn.akamaized.net/a1/602_857/06/21/87/68/IMG-9219570163950861686.jpg,Intel i5 1035G1,Windows 11 Home,https://www.n11.com/urun/casper-nirvana-s5001135-4p00t-g-f07-i5-1035g1-16-gb-1-tb-ssd-156-w11h-dizustu-bilgisayar-7746158?magaza=weblegelsin,Casper,Nirvana S500.1135-4P00T-G-F07,"5,0",N11
"Casper Nirvana X400.1005-4U00T-S i3-1005G1 4 GB 240 GB SSD 14"" W10 Dizüstü Bilgisayar",4 GB,Yok,1 TB,14 inç,6.999,https://n11scdn.akamaized.net/a1/602_857/16/09/83/59/94026876.png,Intel i3 1005G1,Windows 10 Home,https://www.n11.com/urun/casper-nirvana-x4001005-4u00t-s-i3-1005g1-4-gb-240-gb-ssd-14-w10-dizustu-bilgisayar-1669624?magaza=evises,Casper,400.1005-4Q00T-S,"0,0",N11
"Casper Nirvana X500.1021-4D00X-G-F i5-10210U 4 GB 240 GB SSD 15.6"" Free Dos FHD Dizüstü Bilgisayar",4 GB,Yok,240 GB,"15,6 inç",8.699,https://n11scdn.akamaized.net/a1/602_857/04/90/29/29/IMG-7981352155424500569.png,Intel i5 10210U,FreeDos,https://www.n11.com/urun/casper-nirvana-x5001021-4d00x-g-f-i5-10210u-4-gb-240-gb-ssd-156-free-dos-fhd-dizustu-bilgisayar-1951895?magaza=bereket66,Casper,X500.1021-4D00X-G-F,"0,0",N11
"Casper Excalibur G770.1140-DVL0X-B i5-11400H 32 GB 500 GB NVME SSD 4 GB RTX3050Ti 15.6"" Dos Dizüstü Bilgisayar",32 GB,Yok,500 GB,"15,6 inç",22.56,https://n11scdn.akamaized.net/a1/602_857/05/35/03/08/IMG-3270565115906380329.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-dvl0x-b-i5-11400h-32-gb-500-gb-nvme-ssd-4-gb-rtx3050ti-156-dos-dizustu-bilgisayar-2052895?magaza=okyanusteknolojimlt,Casper,G770.1140-DVL0X-B,"0,0",N11
"Casper Nirvana S500 1135-8E00T-G-F i5-1135G7 8 GB 500 GB 15.6"" W11H FHD Dizüstü Bilgisayar",8 GB,Yok,500 GB,"15,6 inç",12.999,https://n11scdn.akamaized.net/a1/602_857/03/87/84/60/IMG-4829978347158449958.jpg,Intel i5 1135G7,Windows 11 Home,https://www.n11.com/urun/casper-nirvana-s500-1135-8e00t-g-f-i5-1135g7-8-gb-500-gb-156-w11h-fhd-dizustu-bilgisayar-13017197?magaza=teknosepeti,Casper,Nirvana S500 1135-8E00T-G-F,"5,0",N11
Casper Excalibur G770.1140-8VJ0T-B i5-11400H 8 GB 500 GB NVME SSD 4 GB RTX3050 W11H Dizüstü Bilgisayar,8 GB,Yok,500 GB,"15,6 inç",19.999,https://n11scdn.akamaized.net/a1/602_857/08/68/81/39/IMG-7985272538697546867.jpg,Intel i5 11400H,Windows 11 Home,https://www.n11.com/urun/casper-excalibur-g7701140-8vj0t-b-i5-11400h-8-gb-500-gb-nvme-ssd-4-gb-rtx3050-w11h-dizustu-bilgisayar-2064374?magaza=electrade,Casper,G770.1140-8VJ0T-B,"0,0",N11
"Casper Excalibur G770.1140-BVH0X-B i5-11400H 16 GB 500 GB NVME SSD GTX1650 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,500 GB,"15,6 inç",18.43,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-bvh0x-b-i5-11400h-16-gb-500-gb-nvme-ssd-gtx1650-156-dos-dizustu-bilgisayar-2413166?magaza=okyanusteknolojimlt,Casper,G770.1140-BVH0X-B,"0,0",N11
"Casper Excalibur G770.1140-DFL0X-B i5-11400H 32 GB 960 GB SSD 4 GB RTX3050Ti 15.6"" Dos Dizüstü Bilgisayar",32 GB,Yok,960 GB,"15,6 inç",24.5,https://n11scdn.akamaized.net/a1/602_857/05/35/03/08/IMG-3270565115906380329.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-dfl0x-b-i5-11400h-32-gb-960-gb-ssd-4-gb-rtx3050ti-156-dos-dizustu-bilgisayar-2052896?magaza=okyanusteknolojimlt,Casper,G770.1140-DFL0X-B,"0,0",N11
"Casper Excalibur G770.1140-DFL0P-B i5-11400H 32 GB 1 TB SSD 4 GB RTX3050Ti 15.6"" W11H Dizüstü Bilgisayar",32 GB,Yok,1 TB,"15,6 inç",25.73,https://n11scdn.akamaized.net/a1/602_857/02/69/94/23/IMG-8064382210335998977.jpg,Intel i5 11400H,Windows 11 Home,https://www.n11.com/urun/casper-excalibur-g7701140-dfl0p-b-i5-11400h-32-gb-1-tb-ssd-4-gb-rtx3050ti-156-w11h-dizustu-bilgisayar-2078400?magaza=okyanusteknolojimlt,Casper,G770.1140-DFL0P-B,"0,0",N11
"Casper Nirvana C350.4000-4W00B N4000 4 GB 120 GB SSD 14"" W11H Dizüstü Bilgisayar",4 GB,Yok,120 GB,14 inç,5.499,https://n11scdn.akamaized.net/a1/602_857/07/68/81/56/IMG-2831921848905947852.jpg,Intel Celeron N4000,Windows 11 Home,https://www.n11.com/urun/casper-nirvana-c3504000-4w00b-n4000-4-gb-120-gb-ssd-14-w11h-dizustu-bilgisayar-21330129?magaza=gorteknoloji,Casper,C350.4000-4W00B,"0,0",N11
"Casper Excalibur G770.1140-BQH0A-B i5-11400H 16 GB 1 TB NVME SSD GTX1650 15.6"" W11H Dizüstü Bilgisayar",16 GB,Yok,1 TB,"15,6 inç",21.12,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,Windows 11 Home,https://www.n11.com/urun/casper-excalibur-g7701140-bqh0a-b-i5-11400h-16-gb-1-tb-nvme-ssd-gtx1650-156-w11h-dizustu-bilgisayar-2413234?magaza=okyanusteknolojimlt,Casper,G770.1140-BQH0P-B,"0,0",N11
"Casper Excalibur G770.1140-DQH0R-B i5-11400H 32 GB 1 TB NVME SSD GTX1650 15.6"" W11P Dizüstü Bilgisayar",32 GB,Yok,1 TB,"15,6 inç",22.7,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,Windows 11 Pro,https://www.n11.com/urun/casper-excalibur-g7701140-dqh0r-b-i5-11400h-32-gb-1-tb-nvme-ssd-gtx1650-156-w11p-dizustu-bilgisayar-2413235?magaza=okyanusteknolojimlt,Casper,G770.1140-DQH0R-B,"0,0",N11
"Casper Nirvana S500.1165-BV00X-G-F i7-1165G7 16 GB 500 GB NVME SSD 15.6"" Free Dos Dizüstü Bilgisayar",16 GB,Yok,500 GB,"15,6 inç",15.599,https://n11scdn.akamaized.net/a1/602_857/10/06/51/82/IMG-4273599459030784521.jpg,Intel i7 1165G7,FreeDos,https://www.n11.com/urun/casper-nirvana-s5001165-bv00x-g-f-i7-1165g7-16-gb-500-gb-nvme-ssd-156-free-dos-dizustu-bilgisayar-2065505?magaza=elmacik,Casper,S500.1165-BV00X-G-F,"4,5",N11
"Casper Excalibur G770.1140-BVL0X-B i5-11400H 16 GB 500 GB NVME SSD 4 GB RTX3050Ti 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,500 GB,"15,6 inç",20.985,https://n11scdn.akamaized.net/a1/602_857/05/73/67/36/IMG-1679518732676662333.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-bvl0x-b-i5-11400h-16-gb-500-gb-nvme-ssd-4-gb-rtx3050ti-156-dos-dizustu-bilgisayar-2052888?magaza=okyanusteknolojimlt,Casper,G770.1140-BVL0X-B,"5,0",N11
"Casper Excalibur G770.1140-BFL0X-B i5-11400H 16 GB 1 TB SSD 4 GB RTX3050Ti 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,1 TB,"15,6 inç",23.63,https://n11scdn.akamaized.net/a1/602_857/05/73/67/36/IMG-1679518732676662333.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-bfl0x-b-i5-11400h-16-gb-1-tb-ssd-4-gb-rtx3050ti-156-dos-dizustu-bilgisayar-2052889?magaza=okyanusteknolojimlt,Casper,G770.1140-BFL0X-B,"0,0",N11
"Casper Excalibur G770.1140-DVH0X-B i5-11400H 32 GB 500 GB NVME SSD GTX1650 15.6"" Dos Dizüstü Bilgisayar",32 GB,Yok,500 GB,"15,6 inç",19.11,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-dvh0x-b-i5-11400h-32-gb-500-gb-nvme-ssd-gtx1650-156-dos-dizustu-bilgisayar-2413230?magaza=okyanusteknolojimlt,Casper,G770.1140-DVH0X-B,"0,0",N11
"Casper Excalibur G770.1140-DQH0X-B i5-11400H 32 GB 1 TB NVME SSD GTX1650 15.6"" Dos Dizüstü Bilgisayar",32 GB,Yok,1 TB,"15,6 inç",21.5,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-dqh0x-b-i5-11400h-32-gb-1-tb-nvme-ssd-gtx1650-156-dos-dizustu-bilgisayar-2413232?magaza=okyanusteknolojimlt,Casper,G770.1140-DQH0X-B,"0,0",N11
"Casper Excalibur G770.1140-BFH0X-B i5-11400H 16 GB 1 TB SSD 4 GB GTX1650 15.6"" Dos Dizüstü Bilgisayar",16 GB,Yok,1 TB,"15,6 inç",19.85,https://n11scdn.akamaized.net/a1/602_857/15/72/66/54/IMG-4143299948081692644.jpg,Intel i5 11400H,FreeDos,https://www.n11.com/urun/casper-excalibur-g7701140-bfh0x-b-i5-11400h-16-gb-1-tb-ssd-4-gb-gtx1650-156-dos-dizustu-bilgisayar-2413167?magaza=okyanusteknolojimlt,Casper,G770.1140-BFH0X-B,"0,0",N11
Casper Excalibur G770.1030-8VJ0T i5-10300H 8 GB 500 GB NVME SSD 4 GB GTX1650Ti W11H Dizüstü Bilgisayar,8 GB,Yok,500 GB,"15,6 inç",23.99,https://n11scdn.akamaized.net/a1/602_857/16/29/36/30/IMG-3194994628535218310.jpg,Intel i5 10300H,Windows 11 Home,https://www.n11.com/urun/casper-excalibur-g7701030-8vj0t-i5-10300h-8-gb-500-gb-nvme-ssd-4-gb-gtx1650ti-w11h-dizustu-bilgisayar-1669349?magaza=simsekelektrik,Casper,G770.1030-8VJ0T,"0,0",N11
"Casper Nirvana C350.5005-4D00X i3-5005U 4 GB 240 GB SSD 14"" Free Dos Dizüstü Bilgisayar",4 GB,Yok,240 GB,14 inç,6.682,https://n11scdn.akamaized.net/a1/602_857/16/14/92/63/IMG-7140264531775063461.jpg,Intel i3 5005U,FreeDos,https://www.n11.com/urun/casper-nirvana-c3505005-4d00x-i3-5005u-4-gb-240-gb-ssd-14-free-dos-dizustu-bilgisayar-1634087?magaza=uzmanlarpc,Casper,Nirvana C350.5005-4D00X,"3,5",N11
